CHANGE_MODIFIER,1439024412,1438215767
CHANGE_MODIFIER,1439024412,1438293440
CHANGE_MODIFIER,1439024412,1438455116
CHANGE_MODIFIER,1439024412,1431863224
CHANGE_MODIFIER,1439024412,1438215767
CHANGE_MODIFIER,1439024412,1438293440
CHANGE_MODIFIER,1439024412,1438455116
CHANGE_MODIFIER,1439024412,1431863224
CHANGE_MODIFIER,1439024412,1438215767
CHANGE_MODIFIER,1439024412,1438293440
CHANGE_MODIFIER,1439024412,1438455116
CHANGE_MODIFIER,1439024412,1431863224
CHANGE_MODIFIER,1439024412,1438215767
CHANGE_MODIFIER,1439024412,1438293440
CHANGE_MODIFIER,1439024412,1438455116
CHANGE_MODIFIER,1439024412,1431863224
CHANGE_MODIFIER,1439024412,1438215767
CHANGE_MODIFIER,1439024412,1438293440
CHANGE_MODIFIER,1439024412,1438455116
CHANGE_MODIFIER,1439024412,1431863224
CHANGE_MODIFIER,1439024412,1438215767
CHANGE_MODIFIER,1439024412,1438293440
CHANGE_MODIFIER,1439024412,1438455116
CHANGE_MODIFIER,1439024412,1431863224
CHANGE_MODIFIER,1439024412,1438215767
CHANGE_MODIFIER,1439024412,1438293440
CHANGE_MODIFIER,1439024412,1438455116
CHANGE_MODIFIER,1439024412,1431863224
CHANGE_MODIFIER,1439024412,1438215767
CHANGE_MODIFIER,1439024412,1438293440
CHANGE_MODIFIER,1439024412,1438455116
CHANGE_MODIFIER,1439024412,1431863224
CHANGE_MODIFIER,1439024412,1438215767
CHANGE_MODIFIER,1439024412,1438293440
CHANGE_MODIFIER,1439024412,1438455116
CHANGE_MODIFIER,1439024412,1431863224
CHANGE_MODIFIER,1439024412,1438215767
CHANGE_MODIFIER,1439024412,1438293440
CHANGE_MODIFIER,1439024412,1438455116
CHANGE_MODIFIER,1439024412,1431863224
CHANGE_MODIFIER,1439024412,1438215767
CHANGE_MODIFIER,1439024412,1438293440
CHANGE_MODIFIER,1439024412,1438455116
CHANGE_MODIFIER,1439024412,1431863224
CHANGE_MODIFIER,1439024412,1438215767
CHANGE_MODIFIER,1439024412,1438293440
CHANGE_MODIFIER,1439024412,1438455116
CHANGE_MODIFIER,1439024412,1431863224
CHANGE_MODIFIER,1439024412,1438215767
CHANGE_MODIFIER,1439024412,1438293440
CHANGE_MODIFIER,1439024412,1438455116
CHANGE_MODIFIER,1439024412,1431863224
CHANGE_MODIFIER,1439024412,1438215767
CHANGE_MODIFIER,1439024412,1438293440
CHANGE_MODIFIER,1439024412,1438455116
CHANGE_MODIFIER,1439024412,1431863224
CHANGE_MODIFIER,1439024412,1438215767
CHANGE_MODIFIER,1439024412,1438293440
CHANGE_MODIFIER,1439024412,1438455116
CHANGE_MODIFIER,1439024412,1431863224
CHANGE_MODIFIER,1439024412,1438215767
CHANGE_MODIFIER,1439024412,1438293440
CHANGE_MODIFIER,1439024412,1438455116
CHANGE_MODIFIER,1439024412,1431863224
CHANGE_MODIFIER,1439024412,1438215767
CHANGE_MODIFIER,1439024412,1438293440
CHANGE_MODIFIER,1439024412,1438455116
CHANGE_MODIFIER,1439024412,1431863224
CHANGE_MODIFIER,1439024412,1438215767
CHANGE_MODIFIER,1439024412,1438293440
CHANGE_MODIFIER,1439024412,1438455116
CHANGE_MODIFIER,1439024412,1431863224
CHANGE_MODIFIER,1439024412,1438215767
CHANGE_MODIFIER,1439024412,1438293440
CHANGE_MODIFIER,1439024412,1438455116
CHANGE_MODIFIER,1439024412,1431863224
CHANGE_MODIFIER,1439024412,1438215767
CHANGE_MODIFIER,1439024412,1438293440
CHANGE_MODIFIER,1439024412,1438455116
CHANGE_MODIFIER,1439024412,1431863224
CHANGE_MODIFIER,1439024412,1438215767
CHANGE_MODIFIER,1439024412,1438293440
CHANGE_MODIFIER,1439024412,1438455116
CHANGE_MODIFIER,1439024412,1431863224
CHANGE_MODIFIER,1439024412,1438215767
CHANGE_MODIFIER,1439024412,1438293440
CHANGE_MODIFIER,1439024412,1438455116
CHANGE_MODIFIER,1439024412,1431863224
CHANGE_MODIFIER,1439024412,1438215767
CHANGE_MODIFIER,1439024412,1438293440
CHANGE_MODIFIER,1439024412,1438455116
CHANGE_MODIFIER,1439024412,1431863224
CHANGE_MODIFIER,1439024412,1438215767
CHANGE_MODIFIER,1439024412,1438293440
CHANGE_MODIFIER,1439024412,1438455116
CHANGE_MODIFIER,1439024412,1431863224
CHANGE_MODIFIER,1439024412,1438215767
CHANGE_MODIFIER,1439024412,1438293440
CHANGE_MODIFIER,1439024412,1438455116
CHANGE_MODIFIER,1439024412,1431863224
CHANGE_MODIFIER,1439024412,1438215767
CHANGE_MODIFIER,1439024412,1438293440
CHANGE_MODIFIER,1439024412,1438455116
CHANGE_MODIFIER,1439024412,1431863224
CHANGE_MODIFIER,1439024412,1438215767
CHANGE_MODIFIER,1439024412,1438293440
CHANGE_MODIFIER,1439024412,1438455116
CHANGE_MODIFIER,1439024412,1431863224
CHANGE_MODIFIER,1439024412,1438215767
CHANGE_MODIFIER,1439024412,1438293440
CHANGE_MODIFIER,1439024412,1438455116
CHANGE_MODIFIER,1439024412,1431863224
CHANGE_MODIFIER,1439024412,1438215767
CHANGE_MODIFIER,1439024412,1438293440
CHANGE_MODIFIER,1439024412,1438455116
CHANGE_MODIFIER,1439024412,1431863224
CHANGE_MODIFIER,1439024412,1438215767
CHANGE_MODIFIER,1439024412,1438293440
CHANGE_MODIFIER,1439024412,1438455116
CHANGE_MODIFIER,1439024412,1431863224
CHANGE_MODIFIER,1439024412,1438215767
CHANGE_MODIFIER,1439024412,1438293440
CHANGE_MODIFIER,1439024412,1438455116
CHANGE_MODIFIER,1439024412,1431863224
CHANGE_MODIFIER,1439024412,1438215767
CHANGE_MODIFIER,1439024412,1438293440
CHANGE_MODIFIER,1439024412,1438455116
CHANGE_MODIFIER,1439024412,1431863224
CHANGE_MODIFIER,1439024412,1438215767
CHANGE_MODIFIER,1439024412,1438293440
CHANGE_MODIFIER,1439024412,1438455116
CHANGE_MODIFIER,1439024412,1431863224
CHANGE_MODIFIER,1439024412,1438215767
CHANGE_MODIFIER,1439024412,1438293440
CHANGE_MODIFIER,1439024412,1438455116
CHANGE_MODIFIER,1439024412,1431863224
CHANGE_MODIFIER,1439024412,1438215767
CHANGE_MODIFIER,1439024412,1438293440
CHANGE_MODIFIER,1439024412,1438455116
CHANGE_MODIFIER,1430491172,1392842050
CHANGE_MODIFIER,1430491172,1420970987
OVERLOAD_METHOD_MORE_ARGS,1430491172,1392842050
OVERLOAD_METHOD_MORE_ARGS,1430491172,1420970987
CHANGE_MODIFIER,1430491172,1392842050
CHANGE_MODIFIER,1430491172,1420970987
OVERLOAD_METHOD_MORE_ARGS,1430491172,1392842050
OVERLOAD_METHOD_MORE_ARGS,1430491172,1420970987
OVERLOAD_METHOD_DELETED_ARGS,1426898973,1411864119
OVERLOAD_METHOD_DELETED_ARGS,1426898973,1420970976
OVERLOAD_METHOD_DELETED_ARGS,1426898973,1411864119
OVERLOAD_METHOD_DELETED_ARGS,1426898973,1420970976
LESS_SPECIFIC_IF,1049949452,1045545548
LESS_SPECIFIC_IF,1049949452,1049030756
CHANGE_IDENTIFIER,1040981493,1036501994
CHANGE_IDENTIFIER,1040981493,1038718208
CHANGE_IDENTIFIER,1040981493,1038941636
CHANGE_IDENTIFIER,1040981493,1039071020
CHANGE_IDENTIFIER,1040981493,1036501994
CHANGE_IDENTIFIER,1040981493,1038718208
CHANGE_IDENTIFIER,1040981493,1038941636
CHANGE_IDENTIFIER,1040981493,1039071020
CHANGE_IDENTIFIER,1040981493,1036501994
CHANGE_IDENTIFIER,1040981493,1038718208
CHANGE_IDENTIFIER,1040981493,1038941636
CHANGE_IDENTIFIER,1040981493,1039071020
CHANGE_IDENTIFIER,1040981493,1036501994
CHANGE_IDENTIFIER,1040981493,1038718208
CHANGE_IDENTIFIER,1040981493,1038941636
CHANGE_IDENTIFIER,1040981493,1039071020
CHANGE_CALLER_IN_FUNCTION_CALL,1407533694,1406652713
CHANGE_IDENTIFIER,1407533694,1406652713
CHANGE_CALLER_IN_FUNCTION_CALL,1407533694,1406652713
CHANGE_IDENTIFIER,1407533694,1406652713
CHANGE_NUMERAL,1407519778,1407519671
CHANGE_IDENTIFIER,1402378290,1402378053
CHANGE_IDENTIFIER,1402378290,1402378053
DIFFERENT_METHOD_SAME_ARGS,1375743746,1361499374
DIFFERENT_METHOD_SAME_ARGS,1375743746,1374874328
DIFFERENT_METHOD_SAME_ARGS,1375743746,1375459262
CHANGE_IDENTIFIER,1375743746,1361499374
CHANGE_IDENTIFIER,1375743746,1374874328
CHANGE_IDENTIFIER,1375743746,1375459262
DIFFERENT_METHOD_SAME_ARGS,1375743746,1361499374
DIFFERENT_METHOD_SAME_ARGS,1375743746,1374874328
DIFFERENT_METHOD_SAME_ARGS,1375743746,1375459262
CHANGE_IDENTIFIER,1375743746,1361499374
CHANGE_IDENTIFIER,1375743746,1374874328
CHANGE_IDENTIFIER,1375743746,1375459262
DIFFERENT_METHOD_SAME_ARGS,1375743746,1361499374
DIFFERENT_METHOD_SAME_ARGS,1375743746,1374874328
DIFFERENT_METHOD_SAME_ARGS,1375743746,1375459262
CHANGE_IDENTIFIER,1375743746,1361499374
CHANGE_IDENTIFIER,1375743746,1374874328
CHANGE_IDENTIFIER,1375743746,1375459262
DIFFERENT_METHOD_SAME_ARGS,1375743746,1361499374
DIFFERENT_METHOD_SAME_ARGS,1375743746,1374874328
DIFFERENT_METHOD_SAME_ARGS,1375743746,1375459262
CHANGE_IDENTIFIER,1375743746,1361499374
CHANGE_IDENTIFIER,1375743746,1374874328
CHANGE_IDENTIFIER,1375743746,1375459262
DIFFERENT_METHOD_SAME_ARGS,1375743746,1361499374
DIFFERENT_METHOD_SAME_ARGS,1375743746,1374874328
DIFFERENT_METHOD_SAME_ARGS,1375743746,1375459262
CHANGE_IDENTIFIER,1375743746,1361499374
CHANGE_IDENTIFIER,1375743746,1374874328
CHANGE_IDENTIFIER,1375743746,1375459262
DIFFERENT_METHOD_SAME_ARGS,1459886800,1432089121
CHANGE_IDENTIFIER,1459886800,1432089121
DIFFERENT_METHOD_SAME_ARGS,1365716482,1364313991
DIFFERENT_METHOD_SAME_ARGS,1365716482,1365636179
CHANGE_IDENTIFIER,1365716482,1364313991
CHANGE_IDENTIFIER,1365716482,1365636179
SWAP_ARGUMENTS,1365716482,1364313991
SWAP_ARGUMENTS,1365716482,1365636179
CHANGE_CALLER_IN_FUNCTION_CALL,1365716482,1364313991
CHANGE_CALLER_IN_FUNCTION_CALL,1365716482,1365636179
CHANGE_IDENTIFIER,1365716482,1364313991
CHANGE_IDENTIFIER,1365716482,1365636179
DIFFERENT_METHOD_SAME_ARGS,1477342658,1476486797
CHANGE_IDENTIFIER,1477342658,1476486797
CHANGE_IDENTIFIER,1470337986,1449533637
CHANGE_MODIFIER,1333663101,1257292317
CHANGE_MODIFIER,1333663101,1257292317
CHANGE_MODIFIER,1333663101,1257292317
CHANGE_MODIFIER,1309978992,1309388656
CHANGE_MODIFIER,1309978992,1309388656
CHANGE_MODIFIER,1309978992,1309388656
CHANGE_MODIFIER,1309978992,1309388656
CHANGE_MODIFIER,1309978992,1309388656
CHANGE_MODIFIER,1309978992,1309388656
CHANGE_MODIFIER,1309978992,1309388656
CHANGE_MODIFIER,1309978992,1309388656
CHANGE_MODIFIER,1309978992,1309388656
CHANGE_MODIFIER,1309978992,1309388656
CHANGE_MODIFIER,1309978992,1309388656
CHANGE_MODIFIER,1309978992,1309388656
CHANGE_MODIFIER,1309978992,1309388656
CHANGE_MODIFIER,1309978992,1309388656
CHANGE_MODIFIER,1309978992,1309388656
CHANGE_MODIFIER,1309978992,1309388656
CHANGE_MODIFIER,1309978992,1309388656
CHANGE_MODIFIER,1309978992,1309388656
CHANGE_MODIFIER,1309978992,1309388656
CHANGE_MODIFIER,1309978992,1309388656
CHANGE_MODIFIER,1309978992,1309388656
CHANGE_MODIFIER,1309978992,1309388656
CHANGE_MODIFIER,1309978992,1309388656
CHANGE_MODIFIER,1309978992,1309388656
CHANGE_MODIFIER,1309978992,1309388656
CHANGE_MODIFIER,1309978992,1309388656
CHANGE_MODIFIER,1309978992,1309388656
CHANGE_MODIFIER,1309978992,1309388656
CHANGE_MODIFIER,1309978992,1309388656
CHANGE_MODIFIER,1309978992,1309388656
CHANGE_MODIFIER,1309978992,1309388656
CHANGE_MODIFIER,1309978992,1309388656
CHANGE_MODIFIER,1309978992,1309388656
CHANGE_MODIFIER,1309978992,1309388656
CHANGE_MODIFIER,1309978992,1309388656
CHANGE_MODIFIER,1309978992,1309388656
CHANGE_MODIFIER,1309978992,1309388656
CHANGE_MODIFIER,1309978992,1309388656
CHANGE_MODIFIER,1309978992,1309388656
CHANGE_MODIFIER,1309978992,1309388656
CHANGE_MODIFIER,1309978992,1309388656
CHANGE_MODIFIER,1309978992,1309388656
CHANGE_MODIFIER,1309978992,1309388656
CHANGE_MODIFIER,1309978992,1309388656
CHANGE_MODIFIER,1309978992,1309388656
CHANGE_MODIFIER,1309978992,1309388656
CHANGE_MODIFIER,1309978992,1309388656
CHANGE_MODIFIER,1309978992,1309388656
CHANGE_MODIFIER,1309978992,1309388656
CHANGE_MODIFIER,1309978992,1309388656
CHANGE_MODIFIER,1309978992,1309388656
CHANGE_MODIFIER,1309978992,1309388656
CHANGE_MODIFIER,1309978992,1309388656
CHANGE_MODIFIER,1309978992,1309388656
CHANGE_MODIFIER,1309978992,1309388656
CHANGE_MODIFIER,1309978992,1309388656
CHANGE_MODIFIER,1309978992,1309388656
CHANGE_MODIFIER,1309978992,1309388656
CHANGE_MODIFIER,1309978992,1309388656
CHANGE_MODIFIER,1309978992,1309388656
CHANGE_MODIFIER,1309978992,1309388656
CHANGE_MODIFIER,1309978992,1309388656
CHANGE_MODIFIER,1309978992,1309388656
CHANGE_MODIFIER,1309978992,1309388656
CHANGE_MODIFIER,1309978992,1309388656
CHANGE_MODIFIER,1309978992,1309388656
CHANGE_MODIFIER,1309978992,1309388656
CHANGE_MODIFIER,1309978992,1309388656
CHANGE_MODIFIER,1309978992,1309388656
CHANGE_MODIFIER,1309978992,1309388656
CHANGE_MODIFIER,1309978992,1309388656
CHANGE_MODIFIER,1309978992,1309388656
CHANGE_MODIFIER,1309978992,1309388656
CHANGE_MODIFIER,1309978992,1309388656
CHANGE_MODIFIER,1309978992,1309388656
CHANGE_MODIFIER,1309978992,1309388656
CHANGE_MODIFIER,1309978992,1309388656
CHANGE_MODIFIER,1309978992,1309388656
CHANGE_MODIFIER,1309978992,1309388656
CHANGE_MODIFIER,1309978992,1309388656
CHANGE_MODIFIER,1309978992,1309388656
CHANGE_MODIFIER,1309978992,1309388656
CHANGE_MODIFIER,1309978992,1309388656
